DS_IDENTIFICACAO_RECURSO,DT_AUTUACAO,DT_BAIXA,SG_UF_TRIBUNAL_ORIGEM,SG_UF_TRIBUNAL,NR_INSTANCIA_ORIGEM,NR_INSTANCIA,DT_DISTRIBUICAO,id_recurso
Processo,2022-09-05,2022-10-03,RJ,DF,19,3,2022-09-05,1745
Processo,2022-09-12,2022-10-07,DF,DF,0,3,2022-09-12,1746
Processo,2022-11-11,2023-10-17,MG,DF,13,3,2022-11-11,1747
Processo,2022-11-11,2023-10-17,MG,DF,13,3,2022-11-11,1748
Processo,2023-01-31,2023-10-04,PR,DF,16,3,2023-01-31,1749
Processo,2023-01-31,2023-10-04,PR,DF,16,3,2023-01-31,1750
Processo,2022-08-05,2023-09-05,DF,DF,0,3,2023-03-16,1751
Processo,2022-08-05,2023-09-05,DF,DF,0,3,2023-03-16,1752
Processo,2022-10-25,2023-02-09,PA,DF,14,3,2022-10-25,1753
Processo,2022-10-25,2023-02-09,PA,DF,14,3,2022-10-25,1754
Processo,2022-10-25,2023-02-09,PA,DF,14,3,2022-10-25,1755
Processo,2022-10-25,2023-02-09,PA,DF,14,3,2022-10-25,1756
Processo,2022-10-13,,DF,DF,0,3,2023-01-11,1757
Processo,2022-10-13,,DF,DF,0,3,2023-01-11,1758
Processo,2022-10-05,,RJ,DF,19,3,2022-10-05,1759
Processo,2022-10-05,,RJ,DF,19,3,2022-10-05,1760
Processo,2022-10-05,,RJ,DF,19,3,2022-10-05,1761
Processo,2022-08-10,,DF,DF,0,3,2022-08-10,1762
Processo,2022-08-10,,DF,DF,0,3,2022-08-10,1763
Processo,2022-08-10,,DF,DF,0,3,2022-08-10,1764
Processo,2022-08-10,,DF,DF,0,3,2022-08-10,1765
Processo,2022-08-10,,DF,DF,0,3,2022-08-10,1766
Processo,2023-06-12,2023-10-23,MG,DF,13,3,2023-06-12,1767
Processo,2023-06-12,2023-10-23,MG,DF,13,3,2023-06-12,1768
Processo,2023-06-12,,AP,DF,3,3,2023-06-12,1769
Processo,2023-05-16,,ES,DF,8,3,2023-05-16,1770
Processo,2023-05-16,,ES,DF,8,3,2023-05-16,1771
Processo,2023-05-16,,ES,DF,8,3,2023-05-16,1772
Processo,2023-05-16,,ES,DF,8,3,2023-05-16,1773
Processo,2022-10-22,2022-11-14,DF,DF,0,3,2022-10-22,1774
Processo,2022-10-01,2022-11-16,PB,DF,15,3,2022-10-01,1775
Processo,2022-10-01,2022-11-16,PB,DF,15,3,2022-10-01,1776
Processo,2022-10-01,2022-11-16,PB,DF,15,3,2022-10-01,1777
Processo,2022-09-06,2022-11-04,RR,DF,23,3,2022-09-06,1778
Processo,2022-09-06,2022-11-04,RR,DF,23,3,2022-09-06,1779
Processo,2022-10-11,,DF,DF,0,3,2022-10-11,1780
Processo,2022-09-23,2022-12-06,DF,DF,0,3,2022-09-23,1781
Processo,2022-11-21,2023-08-01,SP,DF,26,3,2022-11-21,1782
Processo,2022-11-21,2023-08-01,SP,DF,26,3,2022-11-21,1783
Processo,2022-06-16,2022-08-08,MA,DF,0,3,2022-06-16,1784
Processo,2022-06-16,2022-08-08,MA,DF,0,3,2022-06-16,1785
Processo,2023-06-16,,MA,DF,10,3,2023-06-16,1786
Processo,2023-06-16,,MA,DF,10,3,2023-06-16,1787
Processo,2023-06-16,,MA,DF,10,3,2023-06-16,1788
Processo,2023-06-22,,MA,DF,10,3,2023-06-22,1789
Processo,2022-09-10,2022-11-23,RR,DF,23,3,2022-09-10,1790
Processo,2022-09-10,2022-11-23,RR,DF,23,3,2022-09-10,1791
Processo,2023-02-14,2023-09-12,CE,DF,6,3,2023-02-14,1792
Processo,2023-02-14,2023-09-12,CE,DF,6,3,2023-02-14,1793
Processo,2023-02-14,2023-09-12,CE,DF,6,3,2023-02-14,1794
Processo,2023-02-14,2023-09-12,CE,DF,6,3,2023-02-14,1795
Processo,2022-09-21,2023-03-03,CE,DF,6,3,2022-09-21,1796
Processo,2022-09-21,2023-03-03,CE,DF,6,3,2022-09-21,1797
Processo,2022-09-21,2023-03-03,CE,DF,6,3,2022-09-21,1798
Processo,2022-09-21,2023-03-03,CE,DF,6,3,2022-09-21,1799
Processo,2022-09-16,2022-10-09,SP,DF,26,3,2022-09-16,1800
Processo,2022-09-16,2022-10-09,SP,DF,26,3,2022-09-16,1801
Processo,2022-11-15,2023-06-30,PI,DF,18,3,2022-11-15,1802
Processo,2022-11-15,2023-06-30,PI,DF,18,3,2022-11-15,1803
Processo,2022-09-19,2022-10-21,PR,DF,0,3,2022-09-19,1804
Processo,2022-09-19,2022-10-21,PR,DF,0,3,2022-09-19,1805
Processo,2022-08-19,2022-10-15,DF,DF,0,3,2022-08-19,1806
Processo,2022-08-19,2022-10-15,DF,DF,0,3,2022-08-19,1807
Processo,2022-09-03,,DF,DF,0,3,2023-03-17,1808
Processo,2022-09-03,,DF,DF,0,3,2023-03-17,1809
Processo,2022-09-03,,DF,DF,0,3,2023-03-17,1810
Processo,2022-09-19,2022-10-13,RS,DF,0,3,2022-09-19,1811
Processo,2022-09-19,2022-10-13,RS,DF,0,3,2022-09-19,1812
Processo,2022-10-15,2022-12-04,DF,DF,0,3,2022-10-16,1813
Processo,2022-10-15,2022-12-04,DF,DF,0,3,2022-10-16,1814
Processo,2023-01-27,,AL,DF,2,3,2023-01-27,1815
Processo,2023-01-27,,AL,DF,2,3,2023-01-27,1816
Processo,2022-10-20,2022-11-15,DF,DF,0,3,2022-10-21,1817
Processo,2022-10-20,2022-11-15,DF,DF,0,3,2022-10-21,1818
Processo,2022-10-20,2022-11-15,DF,DF,0,3,2022-10-21,1819
Processo,2022-12-09,2023-09-20,GO,DF,9,3,2022-12-09,1820
Processo,2022-12-09,2023-09-20,GO,DF,9,3,2022-12-09,1821
Processo,2022-12-09,2023-09-20,GO,DF,9,3,2022-12-09,1822
Processo,2022-10-19,2022-11-15,DF,DF,0,3,2022-10-20,1823
Processo,2023-02-02,2023-10-18,GO,DF,9,3,2023-02-02,1824
Processo,2023-02-02,2023-10-18,GO,DF,9,3,2023-02-02,1825
Processo,2022-10-19,,DF,DF,0,3,2023-01-12,1826
Processo,2022-10-18,2022-11-11,DF,DF,0,3,2022-10-19,1827
Processo,2022-10-18,2022-11-11,DF,DF,0,3,2022-10-19,1828
Processo,2022-10-14,2022-11-03,DF,DF,0,3,2022-10-14,1829
Processo,2022-10-15,2022-11-11,DF,DF,0,3,2022-10-15,1830
Processo,2022-09-12,2022-11-01,BA,DF,5,3,2022-09-12,1831
Processo,2022-09-12,2022-11-01,BA,DF,5,3,2022-09-12,1832
Processo,2022-09-12,2022-11-01,BA,DF,5,3,2022-09-12,1833
Processo,2022-06-22,,RR,DF,23,3,2022-06-23,1834
Processo,2022-06-22,,RR,DF,23,3,2022-06-23,1835
Processo,2023-03-07,,SP,DF,26,3,2023-03-07,1836
Processo,2023-03-07,,SP,DF,26,3,2023-03-07,1837
Processo,2023-02-01,,PE,DF,17,3,2023-02-01,1838
Processo,2023-02-01,,PE,DF,17,3,2023-02-01,1839
Processo,2023-02-06,2023-10-06,MA,DF,10,3,2023-02-06,1840
Processo,2023-02-06,2023-10-06,MA,DF,10,3,2023-02-06,1841
Processo,2022-10-14,,DF,DF,0,3,2022-10-14,1842
Processo,2022-10-22,2022-11-17,DF,DF,0,3,2022-10-23,1843
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1844
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1845
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1846
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1847
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1848
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1849
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1850
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1851
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1852
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1853
Processo,2022-10-18,,SP,DF,26,3,2022-10-18,1854
Processo,2023-03-17,2023-06-16,MS,DF,12,3,2023-03-17,1855
Processo,2023-03-17,2023-06-16,MS,DF,12,3,2023-03-17,1856
Processo,2022-11-04,2023-10-20,PE,DF,17,3,2022-11-04,1857
Processo,2022-11-04,2023-10-20,PE,DF,17,3,2022-11-04,1858
Processo,2022-09-23,2022-11-10,RO,DF,22,3,2022-09-23,1859
Processo,2022-09-23,2022-11-10,RO,DF,22,3,2022-09-23,1860
Processo,2022-09-23,2022-11-10,RO,DF,22,3,2022-09-23,1861
Processo,2022-08-12,2022-10-10,DF,DF,0,3,2022-08-12,1862
Processo,2022-08-12,2022-10-10,DF,DF,0,3,2022-08-12,1863
Processo,2022-08-12,2022-10-10,DF,DF,0,3,2022-08-12,1864
Processo,2022-08-12,2022-10-10,DF,DF,0,3,2022-08-12,1865
Processo,2022-08-11,2022-10-14,DF,DF,0,3,2022-09-07,1866
Processo,2022-11-04,2023-08-03,AC,AC,1,2,2022-11-04,1867
Processo,2022-09-07,2022-12-20,AC,AC,1,2,2022-09-07,1868
Processo,2022-09-13,2023-09-28,AC,AC,1,2,2023-05-29,1869
Processo,2022-08-08,2022-09-24,AC,AC,1,2,2022-08-08,1870
Processo,2022-08-12,2022-12-13,AC,AC,1,2,2022-08-12,1871
Processo,2022-09-27,2022-11-08,AC,AC,1,2,2022-09-27,1872
Processo,2022-08-12,2022-09-29,AC,AC,1,2,2022-08-12,1873
Processo,2022-08-12,2022-09-29,AC,AC,1,2,2022-08-12,1874
Processo,2022-08-12,2022-09-24,AC,AC,1,2,2022-08-12,1875
Processo,2022-08-05,2022-10-05,AC,AC,1,2,2022-08-05,1876
Processo,2022-10-10,2022-12-13,AC,AC,1,2,2022-10-10,1877
Processo,2022-10-04,,AC,AC,1,2,2023-01-19,1878
Processo,2022-10-04,,AC,AC,1,2,2023-01-19,1879
Processo,2022-08-24,2023-06-01,AC,AC,1,2,2023-01-19,1880
Processo,2022-09-09,,AC,AC,1,2,2022-09-09,1881
Processo,2022-08-11,2022-09-24,AC,AC,1,2,2022-08-11,1882
Processo,2022-08-08,2022-10-07,AC,AC,1,2,2022-08-08,1883
Processo,2022-08-12,2022-09-24,AC,AC,1,2,2022-08-12,1884
Processo,2022-08-12,2022-09-24,AC,AC,1,2,2022-08-12,1885
Processo,2022-08-11,2022-09-24,AC,AC,1,2,2022-08-11,1886
Processo,2022-09-07,2023-01-30,AC,AC,1,2,2022-09-07,1887
Processo,2022-08-15,2022-09-24,AC,AC,1,2,2022-08-15,1888
Processo,2022-09-12,2023-05-11,AC,AC,1,2,2022-11-21,1889
Processo,2022-09-12,2023-05-11,AC,AC,1,2,2022-11-21,1890
Processo,2022-09-02,2022-10-14,AC,AC,1,2,2022-09-02,1891
Processo,2022-08-12,2022-09-24,AC,AC,1,2,2022-08-12,1892
Processo,2022-08-05,2022-09-24,AC,AC,1,2,2022-08-05,1893
Processo,2022-08-22,2022-10-01,AC,AC,1,2,2022-08-22,1894
Processo,2022-08-11,2022-09-24,AC,AC,1,2,2022-08-11,1895
Processo,2022-08-12,2022-09-03,AC,AC,1,2,2022-08-12,1896
Processo,2022-08-11,2022-09-24,AC,AC,1,2,2022-08-11,1897
Processo,2022-08-10,2022-10-07,AC,AC,1,2,2022-08-10,1898
Processo,2022-08-11,2023-03-21,AC,AC,1,2,2023-01-19,1899
Processo,2022-09-20,2023-08-14,AC,AC,1,2,2022-09-20,1900
Processo,2022-09-20,2023-08-14,AC,AC,1,2,2022-09-20,1901
Processo,2022-08-13,2022-10-01,AC,AC,1,2,2022-08-13,1902
Processo,2022-08-13,2022-10-01,AC,AC,1,2,2022-08-13,1903
Processo,2022-08-15,2023-07-19,AC,AC,1,2,2022-08-15,1904
Processo,2022-08-15,2022-10-21,AC,AC,1,2,2022-08-15,1905
Processo,2022-08-05,2022-09-24,AC,AC,1,2,2022-08-05,1906
Processo,2022-10-04,,AC,AC,1,2,2023-07-28,1907
Processo,2022-08-11,2022-10-05,AC,AC,1,2,2022-08-11,1908
Processo,2022-08-12,2022-09-24,AC,AC,1,2,2022-08-12,1909
Processo,2022-08-10,2022-09-24,AC,AC,1,2,2022-08-10,1910
Processo,2022-08-13,2022-10-05,AC,AC,1,2,2022-08-13,1911
Processo,2022-08-16,2022-09-24,AC,AC,1,2,2022-08-16,1912
Processo,2022-09-30,2023-06-30,AC,AC,1,2,2023-01-19,1913
Processo,2022-12-19,2023-08-08,AC,AC,1,2,2022-12-19,1914
Processo,2022-08-11,2022-10-19,AC,AC,1,2,2022-08-11,1915
Processo,2022-08-11,2022-10-19,AC,AC,1,2,2022-08-11,1916
Processo,2022-08-12,2022-09-29,AC,AC,1,2,2022-08-12,1917
Processo,2022-08-12,2022-09-29,AC,AC,1,2,2022-08-12,1918
Processo,2022-08-17,2022-10-25,AC,AC,1,2,2022-08-17,1919
Processo,2022-08-17,2022-10-25,AC,AC,1,2,2022-08-17,1920
Processo,2022-08-17,2022-10-25,AC,AC,1,2,2022-08-17,1921
Processo,2022-10-01,2023-07-02,AC,AC,1,2,2023-01-19,1922
Processo,2022-08-13,2022-11-03,AC,AC,1,2,2022-08-13,1923
Processo,2022-08-13,2022-11-03,AC,AC,1,2,2022-08-13,1924
Processo,2022-08-02,2022-09-21,AC,AC,1,2,2022-08-02,1925
Processo,2022-08-11,2022-09-28,AC,AC,1,2,2022-08-11,1926
Processo,2022-08-12,2022-11-04,AC,AC,1,2,2022-08-12,1927
Processo,2022-08-17,2022-10-06,AC,AC,1,2,2022-08-17,1928
Processo,2022-08-11,2022-09-20,AC,AC,1,2,2022-08-11,1929
Processo,2022-10-20,2022-11-13,AL,AL,2,2,2022-10-21,1930
Processo,2022-09-20,2022-11-10,AL,AL,2,2,2022-09-20,1931
Processo,2022-10-23,2022-11-11,AL,AL,2,2,2022-10-25,1932
Processo,2022-09-02,2023-06-28,AL,AL,2,2,2023-01-25,1933
Processo,2022-10-01,,AL,AL,2,2,2022-12-20,1934
Processo,2022-09-19,2022-11-13,AL,AL,2,2,2022-09-19,1935
Processo,2022-09-19,2022-11-13,AL,AL,2,2,2022-09-19,1936
Processo,2022-09-19,2022-11-13,AL,AL,2,2,2022-09-19,1937
Processo,2022-09-20,2022-10-16,AL,AL,2,2,2022-09-20,1938
Processo,2022-09-20,2022-10-16,AL,AL,2,2,2022-09-20,1939
Processo,2022-09-03,2022-11-14,AL,AL,2,2,2022-09-06,1940
Processo,2022-10-18,2022-11-20,AL,AL,2,2,2022-10-18,1941
Processo,2022-08-10,2022-10-04,AL,AL,2,2,2022-08-16,1942
Processo,2022-10-19,2022-11-11,AL,AL,2,2,2022-10-20,1943
Processo,2022-07-27,2023-04-28,AL,AL,2,2,2023-01-18,1944
Processo,2022-10-13,2022-11-14,AL,AL,2,2,2022-10-13,1945
Processo,2022-10-13,2022-11-14,AL,AL,2,2,2022-10-13,1946
Processo,2022-10-19,2022-11-13,AL,AL,2,2,2022-10-19,1947
Processo,2022-08-12,2022-11-10,AL,AL,2,2,2022-08-12,1948
Processo,2022-09-25,2022-11-11,AL,AL,2,2,2022-09-25,1949
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1950
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1951
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1952
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1953
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1954
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1955
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1956
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1957
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1958
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1959
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-16,1960
Processo,2022-08-19,2022-11-06,AL,AL,2,2,2022-08-19,1961
Processo,2022-08-17,2022-10-24,AL,AL,2,2,2022-08-17,1962
Processo,2022-08-17,2022-10-24,AL,AL,2,2,2022-08-17,1963
Processo,2022-08-30,2023-07-27,AL,AL,2,2,2023-01-18,1964
Processo,2022-10-19,2022-12-14,AL,AL,2,2,2022-10-19,1965
Processo,2022-08-09,2022-09-19,AL,AL,2,2,2022-08-17,1966
Processo,2022-08-09,2022-09-19,AL,AL,2,2,2022-08-17,1967
Processo,2022-08-09,2022-09-19,AL,AL,2,2,2022-08-17,1968
Processo,2022-09-18,2022-11-14,AL,AL,2,2,2022-09-18,1969
Processo,2022-09-17,2022-11-06,AL,AL,2,2,2022-09-17,1970
Processo,2022-08-15,2022-11-06,AL,AL,2,2,2022-08-18,1971
Processo,2022-08-15,2022-11-06,AL,AL,2,2,2022-08-18,1972
Processo,2022-08-14,2022-11-06,AL,AL,2,2,2022-08-17,1973
Processo,2022-09-15,2023-01-30,AL,AL,2,2,2022-09-16,1974
Processo,2022-09-15,2023-01-30,AL,AL,2,2,2022-09-16,1975
Processo,2022-10-12,2022-11-27,AL,AL,2,2,2022-10-12,1976
Processo,2022-08-11,2022-11-10,AL,AL,2,2,2022-08-11,1977
Processo,2022-09-02,2022-11-04,AL,AL,2,2,2022-09-02,1978
Processo,2022-09-02,2022-11-04,AL,AL,2,2,2022-09-02,1979
Processo,2022-08-14,2022-11-09,AL,AL,2,2,2022-08-16,1980
Processo,2022-08-14,2022-11-09,AL,AL,2,2,2022-08-16,1981
Processo,2022-08-14,2022-11-09,AL,AL,2,2,2022-08-16,1982
Processo,2022-08-14,2022-11-09,AL,AL,2,2,2022-08-16,1983
Processo,2022-08-14,2022-11-09,AL,AL,2,2,2022-08-16,1984
Processo,2022-08-14,2022-11-09,AL,AL,2,2,2022-08-16,1985
Processo,2022-08-14,2022-11-09,AL,AL,2,2,2022-08-16,1986
Processo,2022-09-28,2022-10-16,AL,AL,2,2,2022-10-01,1987
Processo,2022-09-18,2022-11-10,AL,AL,2,2,2022-09-18,1988
Processo,2022-08-12,2022-10-10,AL,AL,2,2,2022-08-16,1989
Processo,2022-08-12,2022-10-10,AL,AL,2,2,2022-08-16,1990
Processo,2022-09-26,2023-08-07,AL,AL,2,2,2022-12-20,1991
Processo,2022-08-19,2022-11-14,AL,AL,2,2,2022-08-19,1992
Processo,2022-09-13,2022-11-06,AL,AL,2,2,2022-09-13,1993
Processo,2022-08-14,2022-10-08,AL,AL,2,2,2022-08-14,1994
Processo,2022-08-14,2022-10-08,AL,AL,2,2,2022-08-14,1995
Processo,2022-08-14,2022-11-14,AL,AL,2,2,2022-08-14,1996
Processo,2022-08-12,2022-10-09,AL,AL,2,2,2022-08-12,1997
Processo,2022-08-12,2022-10-09,AL,AL,2,2,2022-08-12,1998
Processo,2022-08-28,2022-11-14,AL,AL,2,2,2022-08-28,1999
Processo,2022-10-06,2022-11-11,AL,AL,2,2,2022-10-06,2000
Processo,2022-08-10,2022-11-26,AL,AL,2,2,2022-08-10,2001
Processo,2022-08-12,2022-10-10,AL,AL,2,2,2022-08-12,2002
Processo,2022-08-12,2022-10-10,AL,AL,2,2,2022-08-12,2003
Processo,2022-08-12,2022-10-10,AL,AL,2,2,2022-08-12,2004
Processo,2022-08-12,2022-10-10,AL,AL,2,2,2022-08-12,2005
Processo,2022-08-28,2023-08-25,AL,AL,2,2,2022-08-28,2006
Processo,2022-09-04,2022-11-10,AL,AL,2,2,2022-09-04,2007
Processo,2022-09-08,2023-07-19,AL,AL,2,2,2023-01-18,2008
Processo,2022-08-12,2022-11-09,AL,AL,2,2,2022-08-18,2009
Processo,2022-08-12,2022-10-09,AL,AL,2,2,2022-08-12,2010
Processo,2022-08-12,2022-10-09,AL,AL,2,2,2022-08-12,2011
Processo,2022-08-10,2022-11-09,AL,AL,2,2,2022-08-10,2012
Processo,2022-08-10,2022-11-09,AL,AL,2,2,2022-08-10,2013
Processo,2022-08-10,2022-10-10,AL,AL,2,2,2022-08-10,2014
Processo,2022-08-10,2022-10-10,AL,AL,2,2,2022-08-10,2015
Processo,2022-08-11,2022-11-10,AL,AL,2,2,2022-08-11,2016
Processo,2022-07-27,,AL,AL,2,2,2023-10-31,2017
Processo,2022-06-14,,AL,AL,2,2,2023-10-31,2018
Processo,2022-09-05,,AL,AL,2,2,2023-10-30,2019
Processo,2022-10-15,2022-11-10,AL,AL,2,2,2022-10-15,2020
Processo,2022-08-10,2022-10-10,AL,AL,2,2,2022-08-10,2021
Processo,2022-08-10,2022-10-10,AL,AL,2,2,2022-08-10,2022
Processo,2022-10-17,2022-11-13,AL,AL,2,2,2022-10-17,2023
Processo,2022-07-04,2023-01-25,AL,AL,2,2,2022-12-22,2024
Processo,2022-07-04,2023-01-25,AL,AL,2,2,2022-12-22,2025
Processo,2022-08-17,2022-10-10,AL,AL,2,2,2022-08-17,2026
Processo,2022-08-11,2022-11-13,AL,AL,2,2,2022-08-11,2027
Processo,2022-08-10,2022-10-10,AL,AL,2,2,2022-08-10,2028
Processo,2022-08-10,2022-10-10,AL,AL,2,2,2022-08-10,2029
Processo,2022-09-12,,AL,AL,2,2,2022-09-12,2030
Processo,2022-11-01,,AL,AL,2,2,2022-11-01,2031
Processo,2022-08-24,2023-02-10,AL,AL,2,2,2022-08-24,2032
Processo,2022-11-01,,AL,AL,2,2,2022-11-01,2033
Processo,2022-09-16,,AL,AL,2,2,2022-12-19,2034
Processo,2022-09-16,,AL,AL,2,2,2022-12-19,2035
Processo,2022-09-23,2022-10-19,AL,AL,2,2,2022-09-23,2036
Processo,2022-08-19,2022-10-10,AL,AL,2,2,2022-08-19,2037
Processo,2022-08-19,2022-10-10,AL,AL,2,2,2022-08-19,2038
Processo,2022-08-19,2022-10-10,AL,AL,2,2,2022-08-19,2039
Processo,2022-09-13,,AL,AL,2,2,2023-09-18,2040
Processo,2022-09-13,,AL,AL,2,2,2022-09-13,2041
Processo,2022-09-11,,AL,AL,2,2,2022-09-11,2042
Processo,2022-09-11,2023-06-06,AL,AL,2,2,2022-09-11,2043
Processo,2022-09-17,,AL,AL,2,2,2022-09-17,2044
Processo,2022-09-13,,AL,AL,2,2,2022-09-13,2045
Processo,2022-10-18,2022-11-10,AL,AL,2,2,2022-10-19,2046
Processo,2022-09-13,2023-06-21,AL,AL,2,2,2022-09-13,2047
Processo,2022-07-27,2023-05-09,AL,AL,2,2,2023-01-18,2048
Processo,2022-10-08,2022-11-13,AL,AL,2,2,2022-10-08,2049
Processo,2022-10-08,2022-11-13,AL,AL,2,2,2022-10-08,2050
Processo,2022-09-12,,AL,AL,2,2,2023-09-25,2051
Processo,2022-09-22,,AL,AL,2,2,2023-10-30,2052
Processo,2022-09-24,,AL,AL,2,2,2023-10-30,2053
Processo,2022-09-12,2023-10-10,AL,AL,2,2,2022-09-12,2054
Processo,2022-06-11,2023-10-31,AL,AL,2,2,2022-12-20,2055
Processo,2022-07-04,2023-10-17,AL,AL,2,2,2023-01-23,2056
Processo,2022-07-04,2023-10-17,AL,AL,2,2,2023-01-23,2057
Processo,2022-06-27,2022-12-12,AL,AL,2,2,2022-06-27,2058
Processo,2022-10-02,2023-10-20,AL,AL,2,2,2023-01-18,2059
Processo,2022-10-02,2023-10-20,AL,AL,2,2,2023-01-18,2060
Processo,2022-06-03,2023-10-17,AL,AL,2,2,2023-01-18,2061
Processo,2022-06-03,2023-10-17,AL,AL,2,2,2023-01-18,2062
Processo,2022-09-12,,AL,AL,2,2,2022-09-12,2063
Processo,2022-10-23,2023-10-10,AL,AL,2,2,2023-08-07,2064
Processo,2022-10-23,2023-10-10,AL,AL,2,2,2023-08-07,2065
Processo,2022-08-15,2022-11-13,AL,AL,2,2,2022-08-18,2066
Processo,2022-08-15,2022-11-13,AL,AL,2,2,2022-08-18,2067
Processo,2022-08-15,2022-11-13,AL,AL,2,2,2022-08-18,2068
Processo,2022-08-12,2022-11-06,AL,AL,2,2,2022-08-16,2069
Processo,2022-08-12,2022-11-06,AL,AL,2,2,2022-08-16,2070
Processo,2022-08-12,2022-11-06,AL,AL,2,2,2022-08-16,2071
Processo,2022-08-12,2022-11-06,AL,AL,2,2,2022-08-16,2072
Processo,2022-09-17,2022-10-15,AL,AL,2,2,2022-09-18,2073
Processo,2022-08-17,2022-11-06,AL,AL,2,2,2022-08-17,2074
Processo,2022-08-17,2022-11-06,AL,AL,2,2,2022-08-17,2075
Processo,2022-09-14,2022-11-10,AL,AL,2,2,2022-09-14,2076
Processo,2022-09-29,2022-10-16,AL,AL,2,2,2022-09-29,2077
Processo,2022-09-24,2022-11-11,AL,AL,2,2,2022-09-24,2078
Processo,2022-09-07,2023-01-09,AL,AL,2,2,2022-09-08,2079
Processo,2022-08-12,2022-10-10,AL,AL,2,2,2022-08-12,2080
Processo,2022-08-12,2022-10-10,AL,AL,2,2,2022-08-12,2081
Processo,2022-08-11,2022-10-08,AL,AL,2,2,2022-08-11,2082
Processo,2022-08-11,2022-10-08,AL,AL,2,2,2022-08-11,2083
Processo,2022-09-06,2022-11-14,AL,AL,2,2,2022-09-16,2084
Processo,2022-10-19,2022-11-13,AL,AL,2,2,2022-10-19,2085
Processo,2022-06-23,,AL,AL,2,2,2022-12-19,2086
Processo,2022-08-30,2023-07-31,AL,AL,2,2,2023-01-18,2087
Processo,2022-07-27,,AL,AL,2,2,2022-12-20,2088
Processo,2022-07-27,,AL,AL,2,2,2022-12-20,2089
Processo,2022-07-27,,AL,AL,2,2,2022-12-20,2090
Processo,2022-07-27,,AL,AL,2,2,2022-12-20,2091
Processo,2022-07-27,,AL,AL,2,2,2023-01-18,2092
Processo,2022-10-30,,AL,AL,2,2,2023-01-18,2093
Processo,2022-10-11,2023-04-18,AL,AL,2,2,2022-10-11,2094
Processo,2022-09-27,2023-07-27,AL,AL,2,2,2022-12-20,2095
Processo,2022-10-16,2022-11-10,AL,AL,2,2,2022-10-16,2096
Processo,2022-10-23,2022-11-10,AL,AL,2,2,2022-10-25,2097
Processo,2022-10-22,2022-11-11,AL,AL,2,2,2022-10-24,2098
Processo,2022-10-02,2022-12-09,AL,AL,2,2,2022-10-02,2099
Processo,2022-10-16,2022-11-19,AL,AL,2,2,2022-10-16,2100
Processo,2022-10-16,2022-11-19,AL,AL,2,2,2022-10-16,2101
Processo,2022-10-21,2022-11-10,AL,AL,2,2,2022-10-21,2102
Processo,2022-10-20,2022-11-22,AL,AL,2,2,2022-10-20,2103
Processo,2022-09-09,,AL,AL,2,2,2022-09-09,2104
Processo,2022-09-10,2023-08-15,AL,AL,2,2,2022-09-10,2105
Processo,2022-09-24,2022-10-16,AL,AL,2,2,2022-09-24,2106
Processo,2022-08-14,2022-10-09,AL,AL,2,2,2022-08-14,2107
Processo,2022-08-14,2022-10-09,AL,AL,2,2,2022-08-14,2108
Processo,2022-10-12,2022-11-13,AL,AL,2,2,2022-10-13,2109
Processo,2022-10-12,2022-11-13,AL,AL,2,2,2022-10-13,2110
Processo,2022-08-12,2022-10-10,AL,AL,2,2,2022-08-12,2111
Processo,2022-09-03,2022-11-10,AL,AL,2,2,2022-09-03,2112
Processo,2022-08-07,2022-11-13,AL,AL,2,2,2022-08-07,2113
Processo,2022-08-07,2022-11-13,AL,AL,2,2,2022-08-07,2114
Processo,2022-08-07,2022-11-13,AL,AL,2,2,2022-08-07,2115
Processo,2022-08-07,2022-11-13,AL,AL,2,2,2022-08-07,2116
Processo,2022-08-15,2022-11-06,AL,AL,2,2,2022-08-16,2117
Processo,2022-10-18,2022-11-10,AL,AL,2,2,2022-10-19,2118
Processo,2022-10-18,2022-11-10,AL,AL,2,2,2022-10-19,2119
Processo,2022-08-26,2023-07-08,AL,AL,2,2,2023-01-26,2120
