DT_GERACAO;HH_GERACAO;ANO_ELEICAO;DS_IDENTIFICACAO_RECURSO;NR_RECURSO;DT_AUTUACAO;DT_BAIXA;NR_PROCESSO_ORIGEM;SG_UF_TRIBUNAL_ORIGEM;NR_INSTANCIA_ORIGEM;SG_UF_TRIBUNAL;NR_INSTANCIA;DT_DISTRIBUICAO;CD_TIPO_DISTRIBUICAO;DS_TIPO_DISTRIBUICAO;CD_RELATOR;NM_RELATOR;CD_TIPO_CARGO_RELATOR;DS_TIPO_CARGO_RELATOR;CD_CLASSE;SG_CLASSE;DS_CLASSE;CD_ASSUNTO_PRINCIPAL;DS_ASSUNTO_PRINCIPAL;DS_TIPO_RECURSO;DS_NATUREZA_RECURSO;ST_CONCLUSO;QT_DECISOES;DT_ULTIMA_DECISAO;DS_ULTIMA_DECISAO
03/12/2023;05:05:30;2022;Processo;11394054;25/08/2022;18/09/2022;0601086-68.2022.6.04.0000;AM;4;AM;2;25/08/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;67;Magistrado;11541;Rp;REPRESENTAÇÃO;11651;Pesquisa Eleitoral - Registro de Pesquisa Eleitoral;Embargos de Declaração;Interno;0;3;07-SEP-22;
03/12/2023;05:05:30;2022;Processo;11419780;15/08/2022;17/10/2022;0600880-54.2022.6.04.0000;AM;4;AM;2;21/09/2022;;;6;Gabinete do Juiz Jurista 1 - Juiz do Tribunal Regional Eleitoral DIOGO OLIVEIRA NOGUEIRA FRANCO;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Embargos de Declaração;Interno;0;6;12-OCT-22;
03/12/2023;05:05:30;2022;Processo;11391764;15/08/2022;17/10/2022;0600880-54.2022.6.04.0000;AM;4;AM;2;21/09/2022;;;6;Gabinete do Juiz Jurista 1 - Juiz do Tribunal Regional Eleitoral DIOGO OLIVEIRA NOGUEIRA FRANCO;11;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;12044;Registro de Candidatura - DRAP Partido/Coligação;Impugnação;Interno;0;6;12-OCT-22;
03/12/2023;05:05:30;2022;Processo;11410143;07/09/2022;10/10/2022;0601400-14.2022.6.04.0000;AM;4;AM;2;07/09/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;67;Magistrado;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;4;07-OCT-22;
03/12/2023;05:05:30;2022;Processo;11570829;08/12/2022;;0602533-91.2022.6.04.0000;AM;4;AM;2;21/12/2022;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12062;Captação ou Gasto Ilícito de Recursos Financeiros de Campanha Eleitoral;Embargos de Declaração;Interno;1;0;;
03/12/2023;05:05:30;2022;Processo;11376836;19/08/2022;21/12/2022;0600980-09.2022.6.04.0000;AM;4;AM;2;19/08/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;67;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;0;4;24-OCT-22;
03/12/2023;05:05:30;2022;Processo;11687118;17/09/2022;28/11/2023;0602197-87.2022.6.04.0000;AM;4;AM;2;25/01/2023;;;8;Gabinete do Jurista 2 - Juiz do Tribunal Regional Eleitoral PEDRO DE ARAUJO RIBEIRO;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11663;Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal;Embargos de Declaração;Interno;0;6;21/nov/23;
03/12/2023;05:05:30;2022;Processo;11687113;17/09/2022;28/11/2023;0602197-87.2022.6.04.0000;AM;4;AM;2;25/01/2023;;;8;Gabinete do Jurista 2 - Juiz do Tribunal Regional Eleitoral PEDRO DE ARAUJO RIBEIRO;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11663;Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal;Embargos de Declaração;Interno;0;6;21/nov/23;
03/12/2023;05:05:30;2022;Processo;11541089;17/09/2022;28/11/2023;0602197-87.2022.6.04.0000;AM;4;AM;2;25/01/2023;;;8;Gabinete do Jurista 2 - Juiz do Tribunal Regional Eleitoral PEDRO DE ARAUJO RIBEIRO;13;Magistrado;11541;Rp;REPRESENTAÇÃO;11663;Propaganda Política - Propaganda Eleitoral - Conduta Vedada a Emissora de Rádio/Televisão na Programação Normal;Embargos de Declaração;Interno;0;6;21/nov/23;
03/12/2023;05:05:30;2022;Processo;11677366;13/09/2022;;0602072-22.2022.6.04.0000;AM;4;AM;2;13/09/2022;;;4;Gabinete do Juiz Federal - Juiz do Tribunal Regional Eleitoral MARCELO PIRES SOARES;14;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;0;2;17-SEP-23;
03/12/2023;05:05:30;2022;Processo;11691599;12/09/2022;;0601663-46.2022.6.04.0000;AM;4;AM;2;12/09/2022;;;8;Gabinete do Jurista 2 - Juiz do Tribunal Regional Eleitoral PEDRO DE ARAUJO RIBEIRO;13;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Impugnação;Interno;1;0;;
03/12/2023;05:05:30;2022;Processo;11682902;13/09/2022;;0601992-58.2022.6.04.0000;AM;4;AM;2;24/11/2023;;;2;Gabinete do Presidente - Desembargador JORGE MANOEL LOPES LINS;2;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Impugnação;Interno;0;2;16-OCT-23;
03/12/2023;05:05:30;2022;Processo;11682903;13/09/2022;;0601992-58.2022.6.04.0000;AM;4;AM;2;24/11/2023;;;2;Gabinete do Presidente - Desembargador JORGE MANOEL LOPES LINS;2;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Impugnação;Interno;0;2;16-OCT-23;
03/12/2023;05:05:30;2022;Processo;11661894;11/12/2022;;0602537-31.2022.6.04.0000;AM;4;AM;2;11/12/2022;;;36;Gabinete da Corregedora Eleitoral - Desembargadora CARLA MARIA SANTOS DOS REIS;42;Magistrado;11527;AIJE;AÇÃO DE INVESTIGAÇÃO JUDICIAL ELEITORAL;11718;Abuso - De Poder Econômico;Embargos de Declaração;Interno;0;4;30-OCT-23;
03/12/2023;05:05:30;2022;Processo;11636295;13/09/2022;09/11/2023;0602074-89.2022.6.04.0000;AM;4;AM;2;10/01/2023;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;12625;DR;DIREITO DE RESPOSTA;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;11;27-OCT-23;
03/12/2023;05:05:30;2022;Processo;11562781;13/09/2022;09/11/2023;0602074-89.2022.6.04.0000;AM;4;AM;2;10/01/2023;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;12625;DR;DIREITO DE RESPOSTA;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;11;27-OCT-23;
03/12/2023;05:05:30;2022;Processo;11430102;13/09/2022;09/11/2023;0602074-89.2022.6.04.0000;AM;4;AM;2;10/01/2023;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;12625;DR;DIREITO DE RESPOSTA;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;11;27-OCT-23;
03/12/2023;05:05:30;2022;Processo;11421213;13/09/2022;09/11/2023;0602074-89.2022.6.04.0000;AM;4;AM;2;10/01/2023;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;12625;DR;DIREITO DE RESPOSTA;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;11;27-OCT-23;
03/12/2023;05:05:30;2022;Processo;11593873;11/09/2022;;0601605-43.2022.6.04.0000;AM;4;AM;2;31/08/2023;;;2;Gabinete do Presidente - Desembargador JORGE MANOEL LOPES LINS;2;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Embargos de Declaração;Interno;1;4;17-APR-23;
03/12/2023;05:05:30;2022;Processo;11709826;13/09/2022;;0602015-04.2022.6.04.0000;AM;4;AM;2;13/09/2022;;;5;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral MARCELO MANUEL DA COSTA VIEIRA;4;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;1;1;31-OCT-23;
03/12/2023;05:05:30;2022;Processo;11423194;01/08/2022;14/04/2023;0600240-51.2022.6.04.0000;AM;4;AM;2;01/08/2022;;;2;Gabinete do Presidente - Desembargador JORGE MANOEL LOPES LINS;2;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Embargos de Declaração;Interno;0;6;09-OCT-22;
03/12/2023;05:05:30;2022;Processo;11635058;12/09/2022;03/07/2023;0601754-39.2022.6.04.0000;AM;4;AM;2;12/09/2022;;;7;Gabinete da Vice-Presidente - Desembargadora CARLA MARIA SANTOS DOS REIS;7;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;0;5;14/jun/23;
03/12/2023;05:05:30;2022;Processo;11583649;13/09/2022;31/03/2023;0601864-38.2022.6.04.0000;AM;4;AM;2;13/09/2022;;;7;Gabinete da Vice-Presidente - Desembargadora CARLA MARIA SANTOS DOS REIS;7;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;0;4;10/mar/23;
03/12/2023;05:05:30;2022;Processo;11440442;29/08/2022;19/10/2022;0601184-53.2022.6.04.0000;AM;4;AM;2;29/08/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;65;Magistrado;11541;Rp;REPRESENTAÇÃO;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;5;16-OCT-22;
03/12/2023;05:05:30;2022;Processo;11386489;29/08/2022;19/10/2022;0601184-53.2022.6.04.0000;AM;4;AM;2;29/08/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;65;Magistrado;11541;Rp;REPRESENTAÇÃO;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;5;16-OCT-22;
03/12/2023;05:05:30;2022;Processo;11384776;12/08/2022;12/09/2022;0600729-88.2022.6.04.0000;AM;4;AM;2;12/08/2022;;;4;Gabinete do Juiz Federal - Juiz do Tribunal Regional Eleitoral MARCELO PIRES SOARES;14;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;2;08-SEP-22;
03/12/2023;05:05:30;2022;Processo;11348511;08/07/2022;10/08/2022;0600157-35.2022.6.04.0000;AM;4;AM;2;08/07/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;59;Magistrado;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;4;04-AUG-22;
03/12/2023;05:05:30;2022;Processo;11577122;24/09/2022;;0602265-37.2022.6.04.0000;AM;4;AM;2;28/12/2022;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;1;3;15-DEC-22;
03/12/2023;05:05:30;2022;Processo;11394462;17/08/2022;17/10/2022;0600937-72.2022.6.04.0000;AM;4;AM;2;17/08/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;65;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;0;3;13-OCT-22;
03/12/2023;05:05:30;2022;Processo;11419243;06/09/2022;21/11/2022;0601386-30.2022.6.04.0000;AM;4;AM;2;06/09/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;65;Magistrado;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;3;17/nov/22;
03/12/2023;05:05:30;2022;Processo;11391896;31/08/2022;19/09/2022;0601257-25.2022.6.04.0000;AM;4;AM;2;31/08/2022;;;40;Gabinete do Juiz Auxiliar - JUIZ FEDERAL - Juiz do Tribunal Regional Eleitoral MÁRCIO ANDRÉ LOPES CAVALCANTE;66;Magistrado;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;2;14-SEP-22;
03/12/2023;05:05:30;2022;Processo;11378377;21/08/2022;30/10/2022;0601015-66.2022.6.04.0000;AM;4;AM;2;01/09/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;67;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12063;Conduta Vedada ao Agente Público;Embargos de Declaração;Interno;0;4;14-OCT-22;
03/12/2023;05:05:30;2022;Processo;11571930;12/09/2022;13/09/2023;0601726-71.2022.6.04.0000;AM;4;AM;2;12/09/2022;;;6;Gabinete do Juiz Jurista 1 - Juiz do Tribunal Regional Eleitoral DIOGO OLIVEIRA NOGUEIRA FRANCO;11;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11631;Cargo - Deputado Federal;Recurso;Interno;0;3;28-FEB-23;
03/12/2023;05:05:30;2022;Processo;11348441;07/07/2022;01/08/2022;0600151-28.2022.6.04.0000;AM;4;AM;2;07/07/2022;;;40;Gabinete do Juiz Auxiliar - JUIZ FEDERAL - Juiz do Tribunal Regional Eleitoral MÁRCIO ANDRÉ LOPES CAVALCANTE;49;Magistrado;11541;Rp;REPRESENTAÇÃO;11667;Propaganda Política - Propaganda Eleitoral - Extemporânea/Antecipada;Embargos de Declaração;Interno;0;4;26/jul/22;
03/12/2023;05:05:30;2022;Processo;11368896;13/08/2022;28/09/2022;0600780-02.2022.6.04.0000;AM;4;AM;2;13/08/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;67;Magistrado;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;6;26-SEP-22;
03/12/2023;05:05:30;2022;Processo;11368897;13/08/2022;28/09/2022;0600780-02.2022.6.04.0000;AM;4;AM;2;13/08/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;67;Magistrado;12625;DR;DIREITO DE RESPOSTA;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;6;26-SEP-22;
03/12/2023;05:05:30;2022;Processo;11430324;26/08/2022;22/10/2022;0601122-13.2022.6.04.0000;AM;4;AM;2;26/08/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;65;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12063;Conduta Vedada ao Agente Público;Embargos de Declaração;Interno;0;3;13-OCT-22;
03/12/2023;05:05:30;2022;Processo;11433704;20/09/2022;10/10/2022;0602230-77.2022.6.04.0000;AM;4;AM;2;21/09/2022;;;40;Gabinete do Juiz Auxiliar - JUIZ FEDERAL - Juiz do Tribunal Regional Eleitoral MÁRCIO ANDRÉ LOPES CAVALCANTE;66;Magistrado;11541;Rp;REPRESENTAÇÃO;11488;Injúria Eleitoral Violenta;Embargos de Declaração;Interno;0;4;04-OCT-22;
03/12/2023;05:05:30;2022;Processo;11430253;27/08/2022;22/10/2022;0601137-79.2022.6.04.0000;AM;4;AM;2;27/08/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;65;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12063;Conduta Vedada ao Agente Público;Embargos de Declaração;Interno;0;3;13-OCT-22;
03/12/2023;05:05:30;2022;Processo;11366425;10/08/2022;26/09/2022;0600605-08.2022.6.04.0000;AM;4;AM;2;12/08/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;65;Magistrado;12625;DR;DIREITO DE RESPOSTA;12637;Propaganda Política - Propaganda Eleitoral - Redes Sociais;Impugnação;Interno;0;4;21-SEP-22;
03/12/2023;05:05:30;2022;Processo;11379902;17/08/2022;10/05/2023;0600933-35.2022.6.04.0000;AM;4;AM;2;02/02/2023;;;2;Gabinete do Presidente - Desembargador JORGE MANOEL LOPES LINS;2;Magistrado;156;CumSen;CUMPRIMENTO DE SENTENÇA;12366;Execução - Cumprimento de Sentença;Embargos de Declaração;Interno;0;5;24/nov/22;
03/12/2023;05:05:30;2022;Processo;11647556;04/11/2022;;0602476-73.2022.6.04.0000;AM;4;AM;2;04/11/2022;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;1;2;21-MAY-23;
03/12/2023;05:05:30;2022;Processo;11624849;04/11/2022;;0602476-73.2022.6.04.0000;AM;4;AM;2;04/11/2022;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;12193;PCE;PRESTAÇÃO DE CONTAS ELEITORAIS;11630;Cargo - Deputado Estadual;Embargos de Declaração;Interno;1;2;21-MAY-23;
03/12/2023;05:05:30;2022;Processo;11434368;10/09/2022;21/12/2022;0601499-81.2022.6.04.0000;AM;4;AM;2;10/09/2022;;;40;Gabinete do Juiz Auxiliar - JUIZ FEDERAL - Juiz do Tribunal Regional Eleitoral MÁRCIO ANDRÉ LOPES CAVALCANTE;66;Magistrado;11541;Rp;REPRESENTAÇÃO;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;3;05-OCT-22;
03/12/2023;05:05:30;2022;Processo;11390721;27/08/2022;06/10/2022;0601128-20.2022.6.04.0000;AM;4;AM;2;27/08/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;67;Magistrado;12625;DR;DIREITO DE RESPOSTA;11673;Propaganda Política - Propaganda Eleitoral - Rádio;Embargos de Declaração;Interno;0;3;28-SEP-22;
03/12/2023;05:05:30;2022;Processo;11388264;01/09/2022;30/09/2022;0601289-30.2022.6.04.0000;AM;4;AM;2;01/09/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;65;Magistrado;11541;Rp;REPRESENTAÇÃO;11676;Propaganda Política - Propaganda Eleitoral - Invasão de Horário Destinado a Outro Cargo/Partido/Coligação;Petição de Agravo (Lei12.322/2010);Externo;0;1;28-SEP-22;
03/12/2023;05:05:30;2022;Processo;11681481;31/08/2022;;0600041-20.2022.6.04.0003;AM;4;AM;2;26/12/2022;;;4;Gabinete do Juiz Federal - Juiz do Tribunal Regional Eleitoral MARCELO PIRES SOARES;14;Magistrado;11541;Rp;REPRESENTAÇÃO;15016;Propaganda Política - Propaganda Eleitoral - Carreata/Caminhada/Passeata;Embargos de Declaração;Interno;0;6;16-OCT-23;
03/12/2023;05:05:30;2022;Processo;11577124;31/08/2022;;0600041-20.2022.6.04.0003;AM;4;AM;2;26/12/2022;;;4;Gabinete do Juiz Federal - Juiz do Tribunal Regional Eleitoral MARCELO PIRES SOARES;14;Magistrado;11541;Rp;REPRESENTAÇÃO;15016;Propaganda Política - Propaganda Eleitoral - Carreata/Caminhada/Passeata;Embargos de Declaração;Interno;0;6;16-OCT-23;
03/12/2023;05:05:30;2022;Processo;11686728;20/12/2022;;0602552-97.2022.6.04.0000;AM;4;AM;2;02/02/2023;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;307;HCCrim;HABEAS CORPUS CRIMINAL;11735;Cautelar Inominada - De Busca e Apreensão;Impugnação;Interno;0;2;12/jun/23;
03/12/2023;05:05:30;2022;Processo;11661971;20/12/2022;;0602552-97.2022.6.04.0000;AM;4;AM;2;02/02/2023;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;307;HCCrim;HABEAS CORPUS CRIMINAL;11735;Cautelar Inominada - De Busca e Apreensão;Embargos de Declaração;Interno;0;2;12/jun/23;
03/12/2023;05:05:30;2022;Processo;11398230;12/08/2022;18/09/2022;0600713-37.2022.6.04.0000;AM;4;AM;2;12/08/2022;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;2;13-SEP-22;
03/12/2023;05:05:30;2022;Processo;11431795;03/09/2022;05/10/2022;0601328-27.2022.6.04.0000;AM;4;AM;2;03/09/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;67;Magistrado;12625;DR;DIREITO DE RESPOSTA;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;3;29-SEP-22;
03/12/2023;05:05:30;2022;Processo;11419491;10/08/2022;10/10/2022;0600585-17.2022.6.04.0000;AM;4;AM;2;10/08/2022;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;3;30-SEP-22;
03/12/2023;05:05:30;2022;Processo;11419489;10/08/2022;10/10/2022;0600585-17.2022.6.04.0000;AM;4;AM;2;10/08/2022;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;3;30-SEP-22;
03/12/2023;05:05:30;2022;Processo;11419490;10/08/2022;10/10/2022;0600585-17.2022.6.04.0000;AM;4;AM;2;10/08/2022;;;3;Gabinete do Juiz de Direito - Juiz do Tribunal Regional Eleitoral VICTOR ANDRÉ LIUZZI GOMES;3;Magistrado;11532;RCand;REGISTRO DE CANDIDATURA;11618;Registro de Candidatura - RRC - Candidato;Embargos de Declaração;Interno;0;3;30-SEP-22;
03/12/2023;05:05:30;2022;Processo;11564626;29/09/2022;21/03/2023;0602312-11.2022.6.04.0000;AM;4;AM;2;26/12/2022;;;8;Gabinete do Jurista 2 - Juiz do Tribunal Regional Eleitoral PEDRO DE ARAUJO RIBEIRO;13;Magistrado;11541;Rp;REPRESENTAÇÃO;12639;Propaganda Política - Propaganda Eleitoral - Aplicativo de Mensagem Instantânea;Embargos de Declaração;Interno;0;5;14/mar/23;
03/12/2023;05:05:30;2022;Processo;11347985;12/07/2022;08/08/2022;0600171-19.2022.6.04.0000;AM;4;AM;2;12/07/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;61;Magistrado;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;3;01-AUG-22;
03/12/2023;05:05:30;2022;Processo;11426457;14/09/2022;17/02/2023;0602133-77.2022.6.04.0000;AM;4;AM;2;15/09/2022;;;45;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral LUIS FELIPE AVELINO MEDINA;67;Magistrado;11541;Rp;REPRESENTAÇÃO;11676;Propaganda Política - Propaganda Eleitoral - Invasão de Horário Destinado a Outro Cargo/Partido/Coligação;Embargos de Declaração;Interno;0;3;28-SEP-22;
03/12/2023;05:05:30;2022;Processo;11392007;02/09/2022;30/09/2022;0601292-82.2022.6.04.0000;AM;4;AM;2;02/09/2022;;;40;Gabinete do Juiz Auxiliar - JUIZ FEDERAL - Juiz do Tribunal Regional Eleitoral MÁRCIO ANDRÉ LOPES CAVALCANTE;66;Magistrado;11541;Rp;REPRESENTAÇÃO;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;3;27-SEP-22;
03/12/2023;05:05:30;2022;Processo;11430607;23/08/2022;22/10/2022;0601045-04.2022.6.04.0000;AM;4;AM;2;23/08/2022;;;41;Gabinete do Juiz Auxiliar - Juiz do Tribunal Regional Eleitoral RONNIE FRANK TORRES STONE;65;Magistrado;12630;RepEsp;REPRESENTAÇÃO ESPECIAL;12063;Conduta Vedada ao Agente Público;Embargos de Declaração;Interno;0;3;13-OCT-22;
03/12/2023;05:05:30;2022;Processo;11349514;08/07/2022;09/08/2022;0600162-57.2022.6.04.0000;AM;4;AM;2;08/07/2022;;;40;Gabinete do Juiz Auxiliar - JUIZ FEDERAL - Juiz do Tribunal Regional Eleitoral MÁRCIO ANDRÉ LOPES CAVALCANTE;49;Magistrado;11541;Rp;REPRESENTAÇÃO;12635;Propaganda Política - Propaganda Eleitoral - Divulgação de Notícia  Sabidamente Falsa;Embargos de Declaração;Interno;0;4;02-AUG-22;
03/12/2023;05:05:30;2022;Processo;11361623;12/08/2022;10/10/2022;0600779-17.2022.6.04.0000;AM;4;AM;2;12/08/2022;;;40;Gabinete do Juiz Auxiliar - JUIZ FEDERAL - Juiz do Tribunal Regional Eleitoral MÁRCIO ANDRÉ LOPES CAVALCANTE;66;Magistrado;12625;DR;DIREITO DE RESPOSTA;11679;Propaganda Política - Propaganda Eleitoral - Internet;Embargos de Declaração;Interno;0;5;27-SEP-22;
